trade_id,client_id,instrument_id,trade_date,side,raw_quantity,adjustment_factor,adjusted_quantity,running_adjusted_position
12100,4,3,2025-01-17,BUY,60.0,1.0,60.0,4303.0
12125,4,3,2025-01-17,BUY,155.0,1.0,155.0,4458.0
12242,4,3,2025-01-21,BUY,59.0,1.0,59.0,4517.0
12273,4,3,2025-01-21,SELL,160.0,1.0,160.0,4357.0
12277,4,3,2025-01-21,BUY,157.0,1.0,157.0,4514.0
12348,4,3,2025-01-21,SELL,223.0,1.0,223.0,4291.0
12360,4,3,2025-01-21,SELL,35.0,1.0,35.0,4256.0
12435,4,3,2025-01-21,SELL,206.0,1.0,206.0,4050.0
12527,4,3,2025-01-22,BUY,88.0,1.0,88.0,4138.0
12559,4,3,2025-01-22,BUY,90.0,1.0,90.0,4228.0
12798,4,3,2025-01-23,SELL,132.0,1.0,132.0,4096.0
12896,4,3,2025-01-23,BUY,96.0,1.0,96.0,4192.0
13047,4,3,2025-01-23,SELL,93.0,1.0,93.0,4099.0
13195,4,3,2025-01-24,BUY,224.0,1.0,224.0,4323.0
13278,4,3,2025-01-24,SELL,20.0,1.0,20.0,4303.0
13634,4,3,2025-01-28,BUY,337.0,1.0,337.0,4640.0
13733,4,3,2025-01-28,SELL,465.0,1.0,465.0,4175.0
13997,4,3,2025-01-29,BUY,342.0,1.0,342.0,4517.0
14286,4,3,2025-02-03,BUY,51.0,1.0,51.0,4568.0
14333,4,3,2025-02-03,BUY,191.0,1.0,191.0,4759.0
14423,4,3,2025-02-05,BUY,87.0,1.0,87.0,4846.0
14709,4,3,2025-02-11,SELL,195.0,1.0,195.0,4651.0
14767,4,3,2025-02-12,SELL,141.0,1.0,141.0,4510.0
15056,4,3,2025-02-18,SELL,23.0,1.0,23.0,4487.0
15218,4,3,2025-02-20,BUY,181.0,1.0,181.0,4668.0
15315,4,3,2025-02-21,SELL,192.0,1.0,192.0,4476.0
15415,4,3,2025-02-25,SELL,117.0,1.0,117.0,4359.0
15555,4,3,2025-02-26,BUY,94.0,1.0,94.0,4453.0
15704,4,3,2025-02-27,SELL,164.0,1.0,164.0,4289.0
15828,4,3,2025-02-27,BUY,179.0,1.0,179.0,4468.0
15965,4,3,2025-02-28,SELL,66.0,1.0,66.0,4402.0
16084,4,3,2025-02-28,SELL,197.0,1.0,197.0,4205.0
16659,4,3,2025-03-06,BUY,109.0,1.0,109.0,4314.0
16844,4,3,2025-03-11,BUY,150.0,1.0,150.0,4464.0
16953,4,3,2025-03-13,BUY,105.0,1.0,105.0,4569.0
17107,4,3,2025-03-17,BUY,235.0,1.0,235.0,4804.0
17380,4,3,2025-03-24,BUY,107.0,1.0,107.0,4911.0
17783,4,3,2025-04-01,SELL,36.0,1.0,36.0,4875.0
17814,4,3,2025-04-02,BUY,272.0,1.0,272.0,5147.0
18786,4,3,2025-04-24,SELL,87.0,1.0,87.0,5060.0
18953,4,3,2025-04-29,BUY,41.0,1.0,41.0,5101.0
18960,4,3,2025-04-29,BUY,86.0,1.0,86.0,5187.0
19087,4,3,2025-05-01,BUY,141.0,1.0,141.0,5328.0
20139,4,3,2025-05-28,BUY,70.0,1.0,70.0,5398.0
20361,4,3,2025-06-03,SELL,48.0,1.0,48.0,5350.0
20407,4,3,2025-06-04,BUY,30.0,1.0,30.0,5380.0
20516,4,3,2025-06-06,SELL,163.0,1.0,163.0,5217.0
20566,4,3,2025-06-09,BUY,20.0,1.0,20.0,5237.0
20568,4,3,2025-06-09,SELL,71.0,1.0,71.0,5166.0
20695,4,3,2025-06-11,BUY,87.0,1.0,87.0,5253.0
20745,4,3,2025-06-12,BUY,302.0,1.0,302.0,5555.0
20758,4,3,2025-06-12,SELL,13.0,1.0,13.0,5542.0
20808,4,3,2025-06-13,BUY,40.0,1.0,40.0,5582.0
21012,4,3,2025-06-19,SELL,138.0,1.0,138.0,5444.0
21142,4,3,2025-06-24,BUY,34.0,1.0,34.0,5478.0
21189,4,3,2025-06-25,SELL,177.0,1.0,177.0,5301.0
21347,4,3,2025-06-26,BUY,93.0,1.0,93.0,5394.0
21411,4,3,2025-06-26,SELL,67.0,1.0,67.0,5327.0
21651,4,3,2025-06-30,BUY,88.0,1.0,88.0,5415.0
21663,4,3,2025-06-30,BUY,108.0,1.0,108.0,5523.0
21687,4,3,2025-06-30,BUY,75.0,1.0,75.0,5598.0
21760,4,3,2025-07-01,BUY,44.0,1.0,44.0,5642.0
22020,4,3,2025-07-03,SELL,41.0,1.0,41.0,5601.0
22036,4,3,2025-07-03,SELL,105.0,1.0,105.0,5496.0
22230,4,3,2025-07-04,SELL,206.0,1.0,206.0,5290.0
22263,4,3,2025-07-04,BUY,122.0,1.0,122.0,5412.0
22328,4,3,2025-07-08,BUY,77.0,1.0,77.0,5489.0
22524,4,3,2025-07-09,BUY,32.0,1.0,32.0,5521.0
22907,4,3,2025-07-16,BUY,149.0,1.0,149.0,5670.0
23109,4,3,2025-07-23,BUY,48.0,1.0,48.0,5718.0
23920,4,3,2025-08-26,BUY,69.0,1.0,69.0,5787.0
24018,4,3,2025-08-28,SELL,193.0,1.0,193.0,5594.0
24094,4,3,2025-09-01,BUY,87.0,1.0,87.0,5681.0
24232,4,3,2025-09-03,BUY,247.0,1.0,247.0,5928.0
24290,4,3,2025-09-04,SELL,229.0,1.0,229.0,5699.0
24521,4,3,2025-09-09,BUY,104.0,1.0,104.0,5803.0
24845,4,3,2025-09-11,BUY,48.0,1.0,48.0,5851.0
24933,4,3,2025-09-11,BUY,77.0,1.0,77.0,5928.0
25236,4,3,2025-09-12,SELL,183.0,1.0,183.0,5745.0
25498,4,3,2025-09-15,BUY,552.0,1.0,552.0,6297.0
25602,4,3,2025-09-15,BUY,33.0,1.0,33.0,6330.0
25653,4,3,2025-09-16,BUY,415.0,1.0,415.0,6745.0
26093,4,3,2025-09-17,BUY,200.0,1.0,200.0,6945.0
26162,4,3,2025-09-17,SELL,20.0,1.0,20.0,6925.0
26365,4,3,2025-09-18,BUY,113.0,1.0,113.0,7038.0
26389,4,3,2025-09-18,BUY,68.0,1.0,68.0,7106.0
26452,4,3,2025-09-18,SELL,166.0,1.0,166.0,6940.0
26691,4,3,2025-09-24,BUY,30.0,1.0,30.0,6970.0
26721,4,3,2025-09-24,SELL,207.0,1.0,207.0,6763.0
26885,4,3,2025-09-26,BUY,78.0,1.0,78.0,6841.0
27378,4,3,2025-10-07,SELL,180.0,1.0,180.0,6661.0
27504,4,3,2025-10-09,BUY,82.0,1.0,82.0,6743.0
27763,4,3,2025-10-15,BUY,106.0,1.0,106.0,6849.0
28122,4,3,2025-10-22,SELL,180.0,1.0,180.0,6669.0
28170,4,3,2025-10-22,BUY,118.0,1.0,118.0,6787.0
28231,4,3,2025-10-23,SELL,52.0,1.0,52.0,6735.0
28246,4,3,2025-10-23,SELL,107.0,1.0,107.0,6628.0
28300,4,3,2025-10-24,SELL,38.0,1.0,38.0,6590.0
28405,4,3,2025-10-28,BUY,76.0,1.0,76.0,6666.0
28725,4,3,2025-11-03,BUY,48.0,1.0,48.0,6714.0
28740,4,3,2025-11-03,BUY,62.0,1.0,62.0,6776.0
28843,4,3,2025-11-05,BUY,71.0,1.0,71.0,6847.0
28883,4,3,2025-11-05,BUY,111.0,1.0,111.0,6958.0
29033,4,3,2025-11-10,BUY,438.0,1.0,438.0,7396.0
29035,4,3,2025-11-10,SELL,128.0,1.0,128.0,7268.0
29129,4,3,2025-11-11,SELL,136.0,1.0,136.0,7132.0
29250,4,3,2025-11-13,BUY,85.0,1.0,85.0,7217.0
29398,4,3,2025-11-17,BUY,66.0,1.0,66.0,7283.0
29502,4,3,2025-11-19,SELL,220.0,1.0,220.0,7063.0
29797,4,3,2025-11-25,SELL,282.0,1.0,282.0,6781.0
29904,4,3,2025-11-27,BUY,244.0,1.0,244.0,7025.0
30105,4,3,2025-12-02,BUY,38.0,1.0,38.0,7063.0
30127,4,3,2025-12-03,BUY,125.0,1.0,125.0,7188.0
30206,4,3,2025-12-04,BUY,92.0,1.0,92.0,7280.0
30285,4,3,2025-12-05,BUY,85.0,1.0,85.0,7365.0
30289,4,3,2025-12-05,SELL,138.0,1.0,138.0,7227.0
30341,4,3,2025-12-08,BUY,80.0,1.0,80.0,7307.0
30476,4,3,2025-12-11,SELL,35.0,1.0,35.0,7272.0
30562,4,3,2025-12-12,SELL,76.0,1.0,76.0,7196.0
30807,4,3,2025-12-19,BUY,18.0,1.0,18.0,7214.0
30816,4,3,2025-12-19,SELL,120.0,1.0,120.0,7094.0
30904,4,3,2025-12-22,SELL,135.0,1.0,135.0,6959.0
30915,4,3,2025-12-23,SELL,89.0,1.0,89.0,6870.0
30954,4,3,2025-12-23,BUY,75.0,1.0,75.0,6945.0
31011,4,3,2025-12-24,BUY,186.0,1.0,186.0,7131.0
31439,4,3,2026-01-02,SELL,41.0,1.0,41.0,7090.0
31477,4,3,2026-01-05,BUY,64.0,1.0,64.0,7154.0
31795,4,3,2026-01-08,BUY,213.0,1.0,213.0,7367.0
31973,4,3,2026-01-13,BUY,144.0,1.0,144.0,7511.0
32114,4,3,2026-01-14,SELL,260.0,1.0,260.0,7251.0
32138,4,3,2026-01-15,BUY,118.0,1.0,118.0,7369.0
32370,4,3,2026-01-20,BUY,103.0,1.0,103.0,7472.0
32460,4,3,2026-01-21,BUY,289.0,1.0,289.0,7761.0
32485,4,3,2026-01-21,BUY,107.0,1.0,107.0,7868.0
32939,4,3,2026-01-28,BUY,72.0,1.0,72.0,7940.0
32991,4,3,2026-01-29,SELL,148.0,1.0,148.0,7792.0
33317,4,3,2026-02-05,SELL,93.0,1.0,93.0,7699.0
33398,4,3,2026-02-06,BUY,54.0,1.0,54.0,7753.0
33403,4,3,2026-02-06,BUY,162.0,1.0,162.0,7915.0
33603,4,3,2026-02-11,BUY,483.0,1.0,483.0,8398.0
33635,4,3,2026-02-11,SELL,38.0,1.0,38.0,8360.0
33791,4,3,2026-02-13,BUY,142.0,1.0,142.0,8502.0
33810,4,3,2026-02-16,BUY,137.0,1.0,137.0,8639.0
33853,4,3,2026-02-16,BUY,96.0,1.0,96.0,8735.0
33861,4,3,2026-02-17,BUY,101.0,1.0,101.0,8836.0
34072,4,3,2026-02-19,BUY,219.0,1.0,219.0,9055.0
34170,4,3,2026-02-23,BUY,388.0,1.0,388.0,9443.0
34218,4,3,2026-02-24,BUY,280.0,1.0,280.0,9723.0
34311,4,3,2026-02-25,BUY,94.0,1.0,94.0,9817.0
34331,4,3,2026-02-25,BUY,39.0,1.0,39.0,9856.0
34490,4,3,2026-02-27,BUY,99.0,1.0,99.0,9955.0
34521,4,3,2026-03-02,SELL,262.0,1.0,262.0,9693.0
34530,4,3,2026-03-02,BUY,89.0,1.0,89.0,9782.0
34661,4,3,2026-03-04,SELL,192.0,1.0,192.0,9590.0
34719,4,3,2026-03-05,BUY,126.0,1.0,126.0,9716.0
34733,4,3,2026-03-05,SELL,91.0,1.0,91.0,9625.0
34744,4,3,2026-03-05,BUY,309.0,1.0,309.0,9934.0
34852,4,3,2026-03-09,BUY,66.0,1.0,66.0,10000.0
34860,4,3,2026-03-09,BUY,122.0,1.0,122.0,10122.0
34880,4,3,2026-03-10,SELL,117.0,1.0,117.0,10005.0
35443,4,3,2026-03-23,SELL,59.0,1.0,59.0,9946.0
35643,4,3,2026-03-26,BUY,51.0,1.0,51.0,9997.0
35815,4,3,2026-03-31,BUY,41.0,1.0,41.0,10038.0
35870,4,3,2026-04-01,SELL,74.0,1.0,74.0,9964.0
36013,4,3,2026-04-03,SELL,31.0,1.0,31.0,9933.0
36042,4,3,2026-04-03,SELL,424.0,1.0,424.0,9509.0
36179,4,3,2026-04-08,BUY,61.0,1.0,61.0,9570.0
36531,4,3,2026-04-10,SELL,143.0,1.0,143.0,9427.0
36639,4,3,2026-04-10,SELL,148.0,1.0,148.0,9279.0
36836,4,3,2026-04-13,BUY,73.0,1.0,73.0,9352.0
36861,4,3,2026-04-14,SELL,51.0,1.0,51.0,9301.0
36920,4,3,2026-04-14,SELL,91.0,1.0,91.0,9210.0
37006,4,3,2026-04-14,SELL,83.0,1.0,83.0,9127.0
37059,4,3,2026-04-14,BUY,165.0,1.0,165.0,9292.0
37305,4,3,2026-04-15,BUY,31.0,1.0,31.0,9323.0
37750,4,3,2026-04-22,BUY,79.0,1.0,79.0,9402.0
37823,4,3,2026-04-23,SELL,238.0,1.0,238.0,9164.0
37853,4,3,2026-04-24,BUY,42.0,1.0,42.0,9206.0
37959,4,3,2026-04-28,BUY,441.0,1.0,441.0,9647.0
38082,4,3,2026-04-30,SELL,93.0,1.0,93.0,9554.0
38104,4,3,2026-04-30,SELL,43.0,1.0,43.0,9511.0
38166,4,3,2026-05-01,BUY,92.0,1.0,92.0,9603.0
38414,4,3,2026-05-07,BUY,150.0,1.0,150.0,9753.0
38843,4,3,2026-05-11,SELL,366.0,1.0,366.0,9387.0
38905,4,3,2026-05-12,BUY,43.0,1.0,43.0,9430.0
39092,4,3,2026-05-12,SELL,96.0,1.0,96.0,9334.0
39438,4,3,2026-05-21,BUY,43.0,1.0,43.0,9377.0
39823,4,3,2026-05-29,BUY,161.0,1.0,161.0,9538.0
39941,4,3,2026-06-03,BUY,17.0,1.0,17.0,9555.0
39980,4,3,2026-06-03,BUY,50.0,1.0,50.0,9605.0
40163,4,3,2026-06-09,BUY,37.0,1.0,37.0,9642.0
40287,4,3,2026-06-11,SELL,52.0,1.0,52.0,9590.0
40334,4,3,2026-06-12,SELL,246.0,1.0,246.0,9344.0
40401,4,3,2026-06-16,SELL,145.0,1.0,145.0,9199.0
40535,4,3,2026-06-18,BUY,52.0,1.0,52.0,9251.0
40662,4,3,2026-06-23,BUY,102.0,1.0,102.0,9353.0
40896,4,3,2026-06-29,BUY,228.0,1.0,228.0,9581.0
41393,4,3,2026-07-16,BUY,101.0,1.0,101.0,9682.0
41500,4,3,2026-07-21,BUY,217.0,1.0,217.0,9899.0
41660,4,3,2026-07-27,SELL,474.0,1.0,474.0,9425.0
41871,4,3,2026-08-04,SELL,47.0,1.0,47.0,9378.0
41987,4,3,2026-08-07,BUY,141.0,1.0,141.0,9519.0
1390,4,4,2024-09-06,BUY,37.0,1.0,37.0,37.0
4012,4,4,2024-09-12,BUY,149.0,1.0,149.0,186.0
4582,4,4,2024-09-13,BUY,167.0,1.0,167.0,353.0
5552,4,4,2024-09-18,BUY,149.0,1.0,149.0,502.0
5715,4,4,2024-09-23,BUY,181.0,1.0,181.0,683.0
6440,4,4,2024-10-07,SELL,136.0,1.0,136.0,547.0
6900,4,4,2024-10-15,BUY,113.0,1.0,113.0,660.0
7600,4,4,2024-10-24,BUY,96.0,1.0,96.0,756.0
9222,4,4,2024-11-18,SELL,54.0,1.0,54.0,702.0
10758,4,4,2024-12-24,BUY,380.0,1.0,380.0,1082.0
13125,4,4,2025-01-24,BUY,136.0,1.0,136.0,1218.0
15784,4,4,2025-02-27,SELL,190.0,1.0,190.0,1028.0
17142,4,4,2025-03-18,BUY,145.0,1.0,145.0,1173.0
18352,4,4,2025-04-15,SELL,41.0,1.0,41.0,1132.0
18710,4,4,2025-04-23,BUY,118.0,1.0,118.0,1250.0
19635,4,4,2025-05-15,SELL,337.0,1.0,337.0,913.0
20725,4,4,2025-06-12,SELL,127.0,1.0,127.0,786.0
22896,4,4,2025-07-16,SELL,50.0,1.0,50.0,736.0
24252,4,4,2025-09-03,BUY,69.0,1.0,69.0,805.0
25193,4,4,2025-09-12,BUY,106.0,1.0,106.0,911.0
27316,4,4,2025-10-07,SELL,180.0,1.0,180.0,731.0
29517,4,4,2025-11-19,BUY,128.0,1.0,128.0,859.0
29535,4,4,2025-11-19,BUY,34.0,1.0,34.0,893.0
29627,4,4,2025-11-21,SELL,265.0,1.0,265.0,628.0
29740,4,4,2025-11-24,BUY,226.0,1.0,226.0,854.0
31829,4,4,2026-01-09,SELL,89.0,1.0,89.0,765.0
33354,4,4,2026-02-05,BUY,259.0,1.0,259.0,1024.0
33639,4,4,2026-02-11,BUY,79.0,1.0,79.0,1103.0
33926,4,4,2026-02-17,BUY,171.0,1.0,171.0,1274.0
34889,4,4,2026-03-10,BUY,109.0,1.0,109.0,1383.0
35767,4,4,2026-03-30,BUY,111.0,1.0,111.0,1494.0
36101,4,4,2026-04-07,BUY,84.0,1.0,84.0,1578.0
36155,4,4,2026-04-07,SELL,139.0,1.0,139.0,1439.0
39073,4,4,2026-05-12,SELL,91.0,1.0,91.0,1348.0
39094,4,4,2026-05-12,BUY,14.0,1.0,14.0,1362.0
39123,4,4,2026-05-13,BUY,127.0,1.0,127.0,1489.0
40685,4,4,2026-06-23,BUY,183.0,1.0,183.0,1672.0
41442,4,4,2026-07-17,BUY,102.0,1.0,102.0,1774.0
41735,4,4,2026-07-29,BUY,75.0,1.0,75.0,1849.0
189,4,5,2024-08-12,BUY,19.0,1.0,19.0,19.0
479,4,5,2024-08-23,SELL,19.0,1.0,19.0,0.0
583,4,5,2024-08-28,BUY,36.0,1.0,36.0,36.0
588,4,5,2024-08-28,SELL,36.0,1.0,36.0,0.0
693,4,5,2024-09-02,BUY,77.0,1.0,77.0,77.0
804,4,5,2024-09-03,BUY,34.0,1.0,34.0,111.0
2359,4,5,2024-09-11,BUY,82.0,1.0,82.0,193.0
3174,4,5,2024-09-12,SELL,63.0,1.0,63.0,130.0
4257,4,5,2024-09-13,BUY,72.0,1.0,72.0,202.0
4700,4,5,2024-09-13,BUY,104.0,1.0,104.0,306.0
5545,4,5,2024-09-18,BUY,200.0,1.0,200.0,506.0
5593,4,5,2024-09-19,BUY,55.0,1.0,55.0,561.0
8681,4,5,2024-11-06,SELL,116.0,1.0,116.0,445.0
11329,4,5,2025-01-03,BUY,234.0,1.0,234.0,679.0
11361,4,5,2025-01-06,SELL,34.0,1.0,34.0,645.0
12068,4,5,2025-01-16,BUY,360.0,1.0,360.0,1005.0
12636,4,5,2025-01-22,SELL,192.0,1.0,192.0,813.0
17143,4,5,2025-03-18,SELL,187.0,1.0,187.0,626.0
18433,4,5,2025-04-16,BUY,41.0,1.0,41.0,667.0
20398,4,5,2025-06-04,SELL,264.0,1.0,264.0,403.0
21280,4,5,2025-06-26,SELL,125.0,1.0,125.0,278.0
22750,4,5,2025-07-11,SELL,166.0,1.0,166.0,112.0
22865,4,5,2025-07-15,SELL,98.0,1.0,98.0,14.0
24503,4,5,2025-09-09,BUY,65.0,1.0,65.0,79.0
28385,4,5,2025-10-27,SELL,79.0,1.0,79.0,0.0
31930,4,5,2026-01-12,BUY,47.0,1.0,47.0,47.0
31936,4,5,2026-01-12,BUY,48.0,1.0,48.0,95.0
32430,4,5,2026-01-20,BUY,54.0,1.0,54.0,149.0
36516,4,5,2026-04-10,SELL,85.0,1.0,85.0,64.0
41181,4,5,2026-07-08,BUY,146.0,1.0,146.0,210.0
41186,4,5,2026-07-08,BUY,102.0,1.0,102.0,312.0
376,4,6,2024-08-20,BUY,81.0,1.0,81.0,81.0
1831,4,6,2024-09-10,SELL,52.0,1.0,52.0,29.0
2001,4,6,2024-09-11,BUY,43.0,1.0,43.0,72.0
3708,4,6,2024-09-12,SELL,72.0,1.0,72.0,0.0
4089,4,6,2024-09-13,BUY,97.0,1.0,97.0,97.0
7223,4,6,2024-10-22,BUY,196.0,1.0,196.0,293.0
8076,4,6,2024-10-28,SELL,27.0,1.0,27.0,266.0
8365,4,6,2024-10-30,BUY,170.0,1.0,170.0,436.0
8596,4,6,2024-11-04,SELL,177.0,1.0,177.0,259.0
10655,4,6,2024-12-20,BUY,149.0,1.0,149.0,408.0
11310,4,6,2025-01-03,SELL,126.0,1.0,126.0,282.0
13878,4,6,2025-01-29,BUY,240.0,1.0,240.0,522.0
14446,4,6,2025-02-05,SELL,46.0,1.0,46.0,476.0
15202,4,6,2025-02-20,BUY,86.0,1.0,86.0,562.0
16731,4,6,2025-03-07,SELL,40.0,1.0,40.0,522.0
16802,4,6,2025-03-10,BUY,239.0,1.0,239.0,761.0
17674,4,6,2025-03-28,SELL,166.0,1.0,166.0,595.0
18397,4,6,2025-04-15,SELL,92.0,1.0,92.0,503.0
20606,4,6,2025-06-10,BUY,95.0,1.0,95.0,598.0
22543,4,6,2025-07-10,BUY,306.0,1.0,306.0,904.0
24921,4,6,2025-09-11,BUY,15.0,1.0,15.0,919.0
25730,4,6,2025-09-16,SELL,133.0,1.0,133.0,786.0
26547,4,6,2025-09-22,BUY,201.0,1.0,201.0,987.0
26866,4,6,2025-09-26,SELL,135.0,1.0,135.0,852.0
27491,4,6,2025-10-09,BUY,68.0,1.0,68.0,920.0
28870,4,6,2025-11-05,SELL,102.0,1.0,102.0,818.0
32376,4,6,2026-01-20,SELL,94.0,1.0,94.0,724.0
32584,4,6,2026-01-22,BUY,83.0,1.0,83.0,807.0
32659,4,6,2026-01-23,BUY,97.0,1.0,97.0,904.0
34442,4,6,2026-02-27,BUY,94.0,1.0,94.0,998.0
34652,4,6,2026-03-04,SELL,101.0,1.0,101.0,897.0
35612,4,6,2026-03-25,BUY,62.0,1.0,62.0,959.0
36040,4,6,2026-04-03,BUY,171.0,1.0,171.0,1130.0
36166,4,6,2026-04-08,SELL,370.0,1.0,370.0,760.0
36223,4,6,2026-04-09,SELL,35.0,1.0,35.0,725.0
37614,4,6,2026-04-20,SELL,31.0,1.0,31.0,694.0
37795,4,6,2026-04-23,BUY,44.0,1.0,44.0,738.0
39178,4,6,2026-05-14,SELL,171.0,1.0,171.0,567.0
39913,4,6,2026-06-02,SELL,43.0,1.0,43.0,524.0
40618,4,6,2026-06-22,BUY,116.0,1.0,116.0,640.0
4025,4,7,2024-09-12,BUY,86.0,1.0,86.0,86.0
4562,4,7,2024-09-13,BUY,38.0,1.0,38.0,124.0
7460,4,7,2024-10-23,SELL,124.0,1.0,124.0,0.0
8061,4,7,2024-10-28,BUY,239.0,1.0,239.0,239.0
10643,4,7,2024-12-19,SELL,161.0,1.0,161.0,78.0
11036,4,7,2024-12-30,BUY,69.0,1.0,69.0,147.0
12128,4,7,2025-01-17,BUY,283.0,1.0,283.0,430.0
12364,4,7,2025-01-21,SELL,81.0,1.0,81.0,349.0
12508,4,7,2025-01-21,BUY,90.0,1.0,90.0,439.0
13411,4,7,2025-01-27,BUY,63.0,1.0,63.0,502.0
14454,4,7,2025-02-05,SELL,149.0,1.0,149.0,353.0
16910,4,7,2025-03-12,SELL,41.0,1.0,41.0,312.0
17403,4,7,2025-03-24,BUY,39.0,1.0,39.0,351.0
18176,4,7,2025-04-10,BUY,123.0,1.0,123.0,474.0
22419,4,7,2025-07-08,BUY,37.0,1.0,37.0,511.0
22746,4,7,2025-07-11,BUY,338.0,1.0,338.0,849.0
24462,4,7,2025-09-09,BUY,54.0,1.0,54.0,903.0
25037,4,7,2025-09-11,BUY,164.0,1.0,164.0,1067.0
25257,4,7,2025-09-12,SELL,81.0,1.0,81.0,986.0
25841,4,7,2025-09-16,BUY,51.0,1.0,51.0,1037.0
26311,4,7,2025-09-18,BUY,44.0,1.0,44.0,1081.0
26927,4,7,2025-09-29,BUY,137.0,1.0,137.0,1218.0
29368,4,7,2025-11-17,SELL,61.0,1.0,61.0,1157.0
31071,4,7,2025-12-25,SELL,28.0,1.0,28.0,1129.0
31431,4,7,2026-01-02,BUY,67.0,1.0,67.0,1196.0
32894,4,7,2026-01-28,BUY,87.0,1.0,87.0,1283.0
33192,4,7,2026-02-03,BUY,115.0,1.0,115.0,1398.0
33199,4,7,2026-02-03,BUY,123.0,1.0,123.0,1521.0
33483,4,7,2026-02-09,SELL,100.0,1.0,100.0,1421.0
34043,4,7,2026-02-19,BUY,60.0,1.0,60.0,1481.0
36176,4,7,2026-04-08,BUY,81.0,1.0,81.0,1562.0
37921,4,7,2026-04-27,BUY,98.0,1.0,98.0,1660.0
38548,4,7,2026-05-07,BUY,72.0,1.0,72.0,1732.0
40388,4,7,2026-06-15,SELL,178.0,1.0,178.0,1554.0
213,4,8,2024-08-13,BUY,92.0,1.0,92.0,92.0
643,4,8,2024-08-29,BUY,36.0,1.0,36.0,128.0
1327,4,8,2024-09-06,SELL,96.0,1.0,96.0,32.0
2855,4,8,2024-09-11,BUY,42.0,1.0,42.0,74.0
3097,4,8,2024-09-12,SELL,74.0,1.0,74.0,0.0
3179,4,8,2024-09-12,BUY,381.0,1.0,381.0,381.0
3883,4,8,2024-09-12,BUY,27.0,1.0,27.0,408.0
3976,4,8,2024-09-12,BUY,84.0,1.0,84.0,492.0
6870,4,8,2024-10-15,BUY,54.0,1.0,54.0,546.0
7876,4,8,2024-10-25,SELL,107.0,1.0,107.0,439.0
10700,4,8,2024-12-20,SELL,14.0,1.0,14.0,425.0
10974,4,8,2024-12-27,SELL,331.0,1.0,331.0,94.0
11233,4,8,2025-01-02,BUY,87.0,1.0,87.0,181.0
11326,4,8,2025-01-03,BUY,39.0,1.0,39.0,220.0
13398,4,8,2025-01-27,BUY,181.0,1.0,181.0,401.0
13532,4,8,2025-01-27,SELL,223.0,1.0,223.0,178.0
13929,4,8,2025-01-29,BUY,91.0,1.0,91.0,269.0
14272,4,8,2025-01-31,BUY,93.0,1.0,93.0,362.0
15475,4,8,2025-02-26,BUY,135.0,1.0,135.0,497.0
15888,4,8,2025-02-27,BUY,187.0,1.0,187.0,684.0
16382,4,8,2025-03-04,SELL,214.0,1.0,214.0,470.0
16818,4,8,2025-03-11,BUY,151.0,1.0,151.0,621.0
17560,4,8,2025-03-26,BUY,87.0,1.0,87.0,708.0
17706,4,8,2025-03-31,BUY,47.0,1.0,47.0,755.0
18897,4,8,2025-04-28,BUY,85.0,1.0,85.0,840.0
20367,4,8,2025-06-03,BUY,62.0,1.0,62.0,902.0
20850,4,8,2025-06-16,BUY,26.0,1.0,26.0,928.0
22691,4,8,2025-07-11,BUY,130.0,1.0,130.0,1058.0
23016,4,8,2025-07-21,SELL,85.0,1.0,85.0,973.0
23914,4,8,2025-08-25,BUY,54.0,1.0,54.0,1027.0
24492,4,8,2025-09-09,SELL,18.0,1.0,18.0,1009.0
24538,4,8,2025-09-10,SELL,156.0,1.0,156.0,853.0
24745,4,8,2025-09-10,BUY,124.0,1.0,124.0,977.0
25505,4,8,2025-09-15,BUY,71.0,1.0,71.0,1048.0
25570,4,8,2025-09-15,BUY,134.0,1.0,134.0,1182.0
26555,4,8,2025-09-22,SELL,33.0,1.0,33.0,1149.0
26713,4,8,2025-09-24,SELL,242.0,1.0,242.0,907.0
26826,4,8,2025-09-26,BUY,71.0,1.0,71.0,978.0
26928,4,8,2025-09-29,BUY,45.0,1.0,45.0,1023.0
28886,4,8,2025-11-05,BUY,254.0,1.0,254.0,1277.0
29269,4,8,2025-11-13,BUY,442.0,1.0,442.0,1719.0
30896,4,8,2025-12-22,BUY,328.0,1.0,328.0,2047.0
32389,4,8,2026-01-20,BUY,51.0,1.0,51.0,2098.0
34907,4,8,2026-03-10,BUY,40.0,1.0,40.0,2138.0
36810,4,8,2026-04-13,SELL,89.0,1.0,89.0,2049.0
37301,4,8,2026-04-15,BUY,14.0,1.0,14.0,2063.0
37607,4,8,2026-04-20,SELL,138.0,1.0,138.0,1925.0
39029,4,8,2026-05-12,BUY,83.0,1.0,83.0,2008.0
39987,4,8,2026-06-04,BUY,193.0,1.0,193.0,2201.0
40047,4,8,2026-06-05,BUY,81.0,1.0,81.0,2282.0
1004,4,9,2024-09-05,BUY,51.0,1.0,51.0,51.0
1628,4,9,2024-09-09,BUY,100.0,1.0,100.0,151.0
3548,4,9,2024-09-12,SELL,55.0,1.0,55.0,96.0
3637,4,9,2024-09-12,BUY,130.0,1.0,130.0,226.0
5045,4,9,2024-09-16,BUY,103.0,1.0,103.0,329.0
5216,4,9,2024-09-16,SELL,65.0,1.0,65.0,264.0
